,title,store,type,sells,price
1051,['【二手9成新】苹果（Apple ）6  iPhone 6 二手'],['沪上优品二手商品专营店'],32G 三网通4G,36,775.33
1052,['【二手9成新】Apple iPhone6 Plus 苹果6plus二手'],['泰业优品二手手机旗舰店'],128G 全网通,36,1288.0
1053,['华为（HUAWEI）荣耀畅玩8A 移动联通电信全网通4G 全面屏智能老人老年学生'],['伟德手机专营店'],3GB+64GB,36,803.25
1054,['华为（HUAWEI） 华为P20 移动联通电信4G'],['佩娟手机专营店'],全网通 6GB+128GB,36,2487.33
1055,['【二手9成新】华为'],['腾龙二手商品专营店'],4+32G移动联通4G,36,462.5
1056,['【超级爆款】华为（HUAWEI）畅享Max 9重保障全面屏大屏游戏'],['华信通手机专营店'],移动全网通(4GB+128GB),36,1174.0
1057,['【二手9成新】苹果 7Plus '],['尤博二手商品专营店'],32G 全网通,36,1584.67
1058,['【二手9成新】华为 P20 pro '],['鑫都二手手机专营店'],6GB+256GB,36,2210.57
1059,['【二手99新】三星（SAMSUNG）Galaxy三星S9+ 三星'],['三星二手手机专卖店'],6G+64G 全网通+原厂充电器套装,35,2449.0
1060,['【二手9成新】Huawei/华为 P20 Pro '],['闲至优品二手手机旗舰店'],6GB+128GB,35,1829.0
1061,['三星（SAMSUNG） W2019 翻盖智能商务'],['佳沪手机旗舰店'],全网通(6GB+128GB),35,11388.0
1062,['【二手9成新】华为'],['腾龙二手商品专营店'],3+16G 移动联通双网,35,343.0
1063,['华为（HUAWEI） 荣耀V20 '],['优品美手机专营店'],全网通4G(8GB+256GB),35,2399.0
1064,['【二手9成新】诺基亚X6  安卓智能'],['辉煌二手商品专营店'],4+32G,35,659.0
1065,['【二手9成新】小米（MI）红米Note2'],['准正二手手机专营店'],2GB+32GB,35,398.0
1066,['努比亚Z20 '],['淘金手机专营店'],全网通 (6G+128G),35,3019.0
1067,['【二手9成新】Apple iPhone SE 苹果se 二手'],['马上优品二手商品旗舰店'],128G 全网通,35,1148.5
1068,['【二手9成新】Apple iPhone6s Plus 苹果6s Plus 二手'],['经典二手商品专营店'],64G白条6期免息,34,1316.5
1069,['【二手9成新】Apple iPhone6s 苹果6s 智能二手'],['诚嘉优品二手手机专营店'],128G 全网通,34,1199.0
1070,['【二手9成新】Apple iPhone6 二手苹果6 二手'],['泰业优品二手手机旗舰店'],16G 全网通6期免息,34,799.0
1071,['【二手9成新】ROG游戏'],['小Q优品二手手机专营店'],8G+128G,34,2988.0
1072,['小米6X '],['天域手机专营店'],全网通 (6GB+128GB),34,1195.0
1073,['【二手95新】三星 Galaxy S9+（G9650）全视曲面屏 二手'],['发动机优品二手手机专营店'],6G+64G 全网通 赠原装充电器套装,34,2226.4
1074,['三星A60 '],['佳沪手机旗舰店'],全网通6GB+128GB尊享版,34,1349.0
1075,['【二手9成新】Apple iPhone 5s 苹果5s'],['博之襄二手手机专营店'],32G 国行电信版 电信3G,33,623.0
1076,['小米Redmi红米K30 '],['疆界互联旗舰店'],8G+256G 全网通【现货速发】,33,2199.0
1077,['华为（HUAWEI）畅享10 全网通移动联通电信4G全面屏老人'],['欧霖爵手机旗舰店'],4G+64G（送正品耳机+钢化膜）,33,1143.5
1078,['【二手9成新】华为'],['腾龙二手商品专营店'],3+32G 移动4G联通2G,33,397.0
1079,['【二手95新】华为 HUAWEI P20 Pro 二手'],['诚嘉优品二手手机专营店'],6G+128G 全网通,33,1788.0
1080,['【二手9成新】小米（MI）红米6 Pro'],['创信誉二手商品专营店'],4GB+64GB 全网通4G,33,589.33
1081,['【二手9成新】【白条6期免息】vivo X20 全面屏拍照'],['唯尔优品二手商品专营店'],4+64G 白条6期免息0首付,32,834.0
1082,['【二手9成新】小米（MI）红米6 Pro'],['创信誉二手商品专营店'],4GB+32GB 全网通4G,32,556.0
1083,['【1TB现货速发】ROG游戏'],['信通志远旗舰店'],12GB+512GB（含风扇）【标配】,31,5999.0
1084,['【二手9成新】小米（MI）9SE 全网通'],['闪回二手商品专营店'],6G+64G,31,1099.0
1085,['360 N7 Pro 全网通4G智能'],['莫拉克手机专营店'],6+64G,31,1599.0
1086,['【二手9成新】苹果6Plus'],['翱行二手商品专营店'],16G 全网通 白条12期免息,31,935.67
1087,['小米 6X '],['银河信业手机专营店'],4GB+64GB,31,899.0
1088,['【二手9成新】Apple iPhone6 苹果6'],['经典二手商品专营店'],128G 全网通,31,1169.0
1089,['【二手9成新】vivo x21i 二手'],['天天优品二手商品专营店'],6GB+64GB,31,868.0
1090,['华为（HUAWEI）  荣耀畅玩8A（7天价保） 全网通4G 智能老人'],['普华手机专营店'],（3G+64G）送智能手环+耳机+手机壳膜,31,999.0
1091,['华为（HUAWEI） nova 3e 全面屏'],['安铎数码专营店'],全网通4G(4GB+128GB),31,1075.5
1092,['小米 红米8 '],['明日数码旗舰店'],3GB+32GB,31,678.0
1093,['【二手9成新】Apple  iPhone 6s 苹果6s 二手'],['泰业优品二手手机旗舰店'],16G 全网通6期免息,30,877.0
1094,['【8+128GB到'],['君问手机旗舰店'],8G+256G,30,2999.0
1095,['【二手9成新】Huawei/华为 mate10 Pro '],['优锋派二手商品专营店'],6G+64G全网通4G,30,1199.0
1096,['【已降500】华为'],['迪信通官方旗舰店'],8GB+256GB,30,4988.0
1097,['【二手9成新】三星S9+SM-G9650/DS 全网通曲面屏智能'],['文海二手商品专营店'],6G+256G（全网通）赠送三星充电器套装,29,2654.0
1098,['华为 畅享10S '],['同达丰手机旗舰店'],全网通(8GB+128GB),29,1999.0
1099,['华为畅享10S 全网通 4G'],['久汇通官方旗舰店'],6G+128G,29,1799.0
1100,['【二手95新】苹果XR'],['翱行二手商品专营店'],64G 全网通 白条12期免息,29,3879.0
1101,['华为（HUAWEI）荣耀20i 全网通4G移动联通电信4G全面屏广角三摄智能'],['伟德手机专营店'],(6GB+128GB),29,1399.0
1102,['【二手99新】三星 W2018 二手三星W2018'],['智达二手手机专营店'],6G+256G 全网通4G,29,6398.5
1103,['【二手9成新】Huawei/华为 mate10 Pro '],['泰业优品二手手机旗舰店'],6G+128G 全网通,29,1366.0
1104,['【二手9成新】Apple iPhone6 Plus 苹果6Plus 二手'],['福汇优品二手手机专营店'],128G 全网通,29,1121.33
1105,['【二手9成新】Apple iphone 6 Plus 苹果6plus 二手'],['马上优品二手商品旗舰店'],16G 全网通+碎屏无忧,29,828.67
1106,['【二手9成新】Apple iphone 6 苹果6 二手'],['马上优品二手商品旗舰店'],16G 全网通+碎屏无忧,28,656.0
1107,['【二手9成新】【白条6期免息】OPPO R9s 二手'],['唯尔优品二手商品专营店'],4+64G 白条6期免息0首付,28,638.0
1108,['【二手9成新】Apple iPhone 6 苹果6二手'],['发动机优品二手手机专营店'],64G全网通,28,751.33
1109,['【二手99新】三星 Galaxy Note9（SM-N9600）二手三星note9'],['智达二手手机专营店'],6G+128G 全网通4G,28,2885.33
1110,['【二手9成新】Apple iPhone6s 苹果6s 4.7英寸 二手智能'],['海星优品二手手机专营店'],32G 全网通,28,843.0
1111,['【二手9成新】华为 mate10 '],['鑫都二手手机专营店'],6GB+256GB,28,2939.8
1112,['【二手9成新】vivo X23 水滴屏全面屏'],['海之博优品二手商品专营店'],全网通(6G RAM+128G ROM),28,2236.0
1113,['【二手9成新】苹果8Plus'],['聿诺二手商品专营店'],64G 全网通,28,2478.0
1114,['【二手99新】三星（SAMSUNG）Galaxy三星Note9 二手'],['三星二手手机专卖店'],8G+512G 全网通+原厂充电器套装,27,3999.0
1115,['【二手9成新】vivo Y81s 二手'],['悦粤二手商品专营店'],4+64GB,27,690.0
1116,['【二手9成新】Huawei/华为 mate10 Pro '],['泰业优品二手手机旗舰店'],4G+64G 全网通,27,1111.5
1117,['【二手9成新】苹果（Apple）二手'],['和初二手商品专营店'],256G全网通,27,3528.0
1118,['【二手9成新】华为'],['腾龙二手商品专营店'],2+16G全网通,27,302.0
1119,['【直播间下单更优惠】小米 Redmi 红米K30 '],['明日数码旗舰店'],全网通(8+256G),27,2199.0
1120,['努比亚Z20 4800万三摄 超清双屏自拍'],['茄子手机旗舰店'],全网通(8GB+512GB),26,3529.0
1121,['【二手9成新】苹果se'],['闪搜二手手机专营店'],64G 全网通+一年碎屏险,26,969.0
1122,['【二手9成新】vivo X23 '],['闲至优品二手手机旗舰店'],128G,26,1331.89
1123,['【二手99新】三星 W2018 二手三星W2018'],['智达二手手机专营店'],6G+64G 全网通4G,26,5849.0
1124,['【二手9成新】小米'],['同城帮二手商品专营店'],8+128G 全网通4G,26,1863.25
1125,['【二手9成新】华为 HUAWEI Mate 10 Pro 全面屏徕卡双摄游戏'],['真不同二手商品专营店'],6GB+64GB 全网通,26,1259.0
1126,['【二手9成新】Apple iPhone5s 苹果5s'],['信谊二手商品专营店'],16G1533电信3G,26,373.33
1127,['【二手99新】三星（SAMSUNG）Galaxy三星S10+ 二手'],['三星二手手机专卖店'],8G+128G 全网通+原充原壳套装,26,4299.0
1128,['【二手99新】三星 Galaxy Note9（SM-N9600）二手三星note9'],['智达二手手机专营店'],6G+128G 全网通4G 送原装充电器,26,2905.33
1129,['【二手99新】苹果X'],['翱行二手商品专营店'],64G 全网通,26,3613.0
1130,['【1TB现货速发】ROG游戏'],['信通志远旗舰店'],8GB+128GB【标配】,26,3349.0
1131,['vivo NEX3 5G'],['vivo兰珊专卖店'],8GB 256GB,25,5048.0
1132,['【二手9成新】Apple iPhone 6s Plus 苹果6s Plus二手 苹果'],['诚嘉优品二手手机专营店'],16G 全网通,25,952.0
1133,['【二手9成新】Apple iPhone 5s 苹果5s'],['博之襄二手手机专营店'],16G 国行双4G 移动4G联通4G,25,530.5
1134,['【二手99新】三星（SAMSUNG）Galaxy Note8/8+ 三星'],['三星二手手机专卖店'],6G+128G 原厂充电器套装,25,2236.5
1135,['OPPO a8'],['OPPO优品专卖店'],全网通,24,1199.0
1136,['华为（HUAWEI） Mate10Pro 全面屏'],['冰之凯盛手机专营店'],全网通 6GB+64G,24,2199.0
1137,['【二手9成新】苹果/iPhone6s 苹果6s Plus 二手苹果6SP 二手'],['乐亨优品二手商品专营店'],16G全网通+店铺保修,24,943.5
1138,['realme X2 6400万拍照'],['智美尚品手机专营店'],6GB+64GB 全网通,24,2065.67
1139,['【二手95新】Apple iPhone 6 苹果6 国行 自营 原装 二手'],['拍拍二手自营旗舰店'],128G全网通,24,1099.0
1140,['华为（HUAWEI）荣耀20i 全网通4G移动联通电信4G全面屏广角三摄智能'],['伟德手机专营店'],(4GB+128GB),24,1299.0
1141,['【二手9成新】Apple iPhone6s 苹果6s 智能二手'],['福汇优品二手手机专营店'],128G 全网通,23,1238.0
1142,['纽曼（Newman）F518 翻盖'],['致诚信达数码专营店'],联通/移动4G版,23,299.0
1143,['【二手9成新】小米Mi 小米Max2 '],['辰帆优品二手手机专营店'],全网通 4G+32G,23,540.0
1144,['【12期免息】vivo S5 前置3200万写真级自拍 4800万AI四摄 4G全网通'],['vivo官方旗舰店'],8GB 256GB,23,2998.0
1145,['【二手9成新】苹果6s Apple iPhone6s（苹果6升级版）（非plus）二手'],['闪搜二手手机专营店'],32G 全网通,23,856.5
1146,['【二手99新】三星（SAMSUNG）Galaxy Note8/8+ 三星'],['三星二手手机专卖店'],6G+64G 原厂充电器套装,23,1999.0
1147,['【二手9成新】三星（SAMSUNG）Galaxy S8 S8+ G9550/9500曲面屏二手'],['准正二手手机专营店'],6G+128G(国行全网通）,22,1805.5
1148,['【二手9成新】Apple iPhone 6   苹果6 二手苹果'],['和初二手商品专营店'],16G全网通,22,608.0
1149,['小米（MI）Play 全网通4G 双卡双待 小水滴全面屏拍照游戏智能'],['冰之凯盛手机专营店'],全网通6GB+64GB,22,985.0
1150,['华为（HUAWEI）荣耀畅玩8C 全网通4G移动联通电信4G 双卡双待 全面屏智能游戏老人老年'],['伟德手机专营店'],4GB+128GB,22,1260.6
1151,['【二手95新】 华为 HUAWEI P20 Pro 二手'],['发动机优品二手手机专营店'],6G+256G 全网通,22,2019.0
1152,['【二手9成新】华为'],['腾龙二手商品专营店'],3+32G电信4G移动联通2G,22,450.0
1153,['【二手99新】三星 W2019 二手三星W2019'],['智达二手手机专营店'],6G+128G 全网通4G,22,8649.0
1154,['小米 Redmi 红米K30 王一博同款'],['谷高数码手机专营店'],全网通8G+256G,22,2199.0
1155,['【二手9成新】Apple 苹果6 iPhone6 4.7英寸 iPhone'],['优机汇二手手机专营店'],16G,22,578.33
1156,['360 N7 全网通4G 全面屏 游戏'],['莫拉克手机专营店'],6+128G,22,1699.0
1157,['【二手9成新】Apple 苹果6 iPhone6 4.7英寸 iPhone'],['优机汇二手手机专营店'],32G,22,935.33
1158,['【过潮年 有机惠】华为HUAWEI 荣耀20青春 '],['华耀瑞隆手机旗舰店'],全网通 8GB+128GB,22,1779.8
1159,['【二手9成新】华为'],['腾龙二手商品专营店'],8+128G 全网通,21,1559.0
1160,['【二手9成新】苹果XR '],['瓜子二手商品专营店'],64G 全网通,21,3433.5
1161,['朵唯D11智能'],['金诚手机专营店'],6GB+128GB,21,778.0
1162,['【二手9成新】小米'],['腾龙二手商品专营店'],4+32G 全网通,21,508.0
1163,['【二手9成新】华为'],['辰帆优品二手手机专营店'],全网通 4G+32G,21,529.0
1164,['【二手9成新】三星S9+SM-G9650/DS 全网通曲面屏智能'],['九九二手商品专营店'],S9+（6GRAM 64GROM)带黑色原装充电器,21,2150.0
1165,['【二手9成新】 苹果6s Plus二手苹果 iPhone6s Plus 二手'],['发动机优品二手手机专营店'],64G 全网通 0首付 白条12期分期免息,21,1366.0
1166,['【二手9成新】vivo Y67 安卓'],['唯尔优品二手商品专营店'],4G+32G移动版,21,456.0
1167,['华为（HUAWEI） nova2s 全网通'],['银河信业专营店'],4GB 64GB [全网通移动4G],21,1332.33
1168,['小米（MI） 小米Play '],['佳沪手机旗舰店'],移动版全网通 6G+128G,21,1299.0
1169,['【二手9成新】Huawei/华为 nova2S '],['天天优品二手商品专营店'],6GB+64GB,21,853.25
1170,['【二手9成新】苹果（Apple） iPhone6s Plus 二手'],['沪上优品二手商品专营店'],16G 三网通4G,21,961.5
1171,['【二手9成新】二手Apple/苹果iPhone 6s Plus 6sp全网通移动电信4g'],['翱行二手商品专营店'],16G 全网通,21,933.0
1172,['【二手9成新】苹果 Apple iPhone6 苹果6智能'],['经典二手商品专营店'],128G  全网通,21,1169.0
1173,['华为（HUAWEI） nova2s 全面屏NFC'],['冰之凯盛手机专营店'],全网通（6G+128G）,21,1599.0
1174,['【二手9成新】苹果6'],['晴天电子二手手机专营店'],16G,20,658.0
1175,['小米（MI） 小米6X 全网通 移动联通电信4G'],['众盛手机专营店'],移动版全网通(6G RAM+64G ROM),20,976.8
1176,['【二手9成新】苹果8 Plus'],['翱行二手商品专营店'],256G 全网通 白条6期免息,20,4386.75
1177,['华为（HUAWEI） Mate 10 '],['酷比电子手机专营店'],全网通（6GB+128GB）,20,2344.0
1178,['vivo X30Pro 5G'],['vivo耀诚鑫专卖店'],8G 128G,20,3998.0
1179,['华为（HUAWEI） 畅享MAX '],['银河信业手机专营店'],6GB+128GB,20,1199.0
1180,['新款小米有品多亲2pro qin2S小爱同学'],['湘桂发手机专营店'],套餐一,20,662.57
1181,['【二手9成新】vivo x9安卓'],['发动机优品二手手机专营店'],X9s Plus 4G+64G 全网通,20,646.0
1182,['【二手9成新】苹果X'],['翱行二手商品专营店'],64G 白条12期免息,20,3529.0
1183,['【1TB现货速发】ROG游戏'],['信通志远旗舰店'],8GB+128GB【炫酷套装】,19,3759.0
1184,['【二手9成新】Apple iPhone 6s 苹果6s（A1700） 二手'],['金麦子二手手机专营店'],128G全网通,19,1138.0
1185,['【二手9成新】苹果6s Apple iPhone 6s 4.7英寸 国行二手'],['源发胜二手商品专营店'],128G  全网通,19,1182.0
1186,['华为（HUAWEI）荣耀畅玩8C 移动联通电信全网通4G 全面屏智能老年老人'],['欧霖爵手机旗舰店'],4G+64G（送耳机+高清膜）,19,936.5
1187,['【二手9成新】iPhone SE 苹果SE 4英寸智能二手'],['福汇优品二手手机专营店'],32G 全网通,19,783.0
1188,['【现货速发】荣耀Play3 华为 '],['牧申手机旗舰店'],4GB+128GB全网通,19,1299.0
1189,['小米 6X '],['银河信业手机专营店'],6GB+128GB,19,1399.0
1190,['【二手9成新】华为（HUAWEI）荣耀V10 安卓二手'],['柒点二手手机专营店'],6GB+128GB,19,1108.0
1191,['华为（HUAWEI） 华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏'],['华飞手机专营店'],全网通（6+64G）,19,2266.57
1192,['【二手95新】华为 HUAWEI P20 AI智慧徕卡双摄全面屏二手游戏'],['发动机优品二手手机专营店'],6G+128G 全网通 0首付 白条6期分期免息,19,1699.0
1193,['OPPO A8 '],['头号卖家旗舰店'],标配(赠原装耳机),19,1199.0
1194,['【二手99新】三星 Galaxy S8+ （SM-G9550）全视曲面屏'],['三星二手手机旗舰店'],128G,18,2149.0
1195,['【二手99新】三星 W2019 二手三星W2019'],['智达二手手机专营店'],6G+128G 全网通4G 送原装充电器,18,8674.0
1196,['努比亚 nubia Z20超清双屏自拍 '],['鹏瑶旗舰店'],6GB+128GB,18,2489.0
1197,['【二手9成新】华为 P20 pro '],['鑫都二手手机专营店'],8GB+128GB,18,2368.57
1198,['【二手9成新】苹果X'],['翱行二手商品专营店'],64G 白条6期免息,18,3329.0
1199,['【二手9成新】Apple iPhone 5s 苹果5s'],['博之襄二手手机专营店'],32G 国行移动版 移动4G联通2G,17,678.0
1200,['【二手9成新】【白条6期免息】OPPO R9 安卓'],['唯尔优品二手商品专营店'],4+64G 白条6期免息0首付,17,615.0
